zip,week,localtrans,localtrans_1,localtrans_2,crosstrans,crosstrans_1,crosstrans_2,logpop,logpopdensity,logcase,logtest,logcumucaserate,black,hispanic,householdincome,bachelor,householdsize,totalvisitor,vaccoverage,age65plus
10024,3,0,0,0,1,0,0,10.9526644689328,10.1543328382137,-7.97953091369669,-2.95698090129315,0.0156646,0.0429376948131545,0.108867719679193,143623,0.29459251217035,2.03,0.0958743389486219,0,0.209505130809372
10025,3,0,0,0,0,1,4,11.3719262574982,10.705781893496,-7.84195543139986,-2.7763060228485,0.0183257,0.122845398335041,0.250284977374524,91624,0.230250204377713,2.1,0.0913815933401651,0,0.223238033828829
10026,3,0,0,0,1,1,1,10.5310022805003,10.6809592661682,-7.99780433698976,-3.46347286540158,0.0213115,0.527803732080408,0.221095063936571,59691,0.174350623348194,2.42,0.0997250327024213,0,0.114311647401159
10027,3,0,0,0,0,0,2,10.9580434550073,10.1410383947436,-8.34913960641999,-3.10170853429948,0.019844,0.426986449298081,0.29768000836033,51938,0.173093670533319,2.4,0.166954053018428,0,0.121242205733793
10028,3,0,0,0,1,1,0,10.750385332902,10.9565513220929,-7.67476430814054,-3.32033285792581,0.0128562,0.0153275595952667,0.0693062939461499,122969,0.322221745841194,1.89,0.127034385182644,0,0.198465100325845
10029,3,1,1,0,2,0,1,11.2024795852532,10.4431023462619,-7.35529316351221,-3.54245454131774,0.0278812,0.342345045831515,0.487560017459625,33720,0.127264295067656,2.33,0.154617252291576,0,0.144314709733741
10030,3,0,0,0,0,0,0,10.316424675483,10.6415109785585,-7.71946079566622,-3.51927508572901,0.0206014,0.638842018196857,0.275334987593052,42348,0.135748552522746,2.38,0.0918676592224979,0,0.111894127377998
10031,3,0,0,1,1,0,2,10.9861398216255,10.4640514612609,-7.58443873351142,-3.57898164754639,0.0278195,0.282794242167655,0.516680779000847,53660,0.156511430990686,2.72,0.0724623200677392,0,0.117493649449619
10032,3,0,0,0,0,3,1,11.0349380499534,10.5026394300285,-7.38821336613173,-3.52552327520729,0.0298806,0.194845410705934,0.682289566633873,53525,0.152331338806187,2.92,0.0882570198216215,0,0.140944792993887
10033,3,0,0,0,0,0,0,10.9592793231878,10.5109073554019,-7.45075980111236,-3.53693807012733,0.0282307,0.10500130468818,0.680612333652257,63093,0.170844568148213,2.9,0.0862938157780291,0,0.142941636948769
10034,3,0,0,0,0,0,0,10.6539834066133,9.58336463921175,-7.35529316351221,-3.66737631272745,0.0224185,0.139255447227403,0.692594603526829,54406,0.147612190458204,2.62,0.0876466561223767,0,0.141875781969264
10035,3,0,0,1,1,0,3,10.3958640326336,9.11043585737442,-7.98509543237471,-3.34304829203688,0.0339387,0.442519251925193,0.502414130301919,29799,0.130118567412297,2.25,0.229510451045104,0,0.138522185551889
10036,3,0,0,0,0,0,0,10.2359517677598,10.0748376745826,-7.64757486774051,-3.1529031763331,0.0207766,0.0781339644291452,0.220847676419966,95301,0.349110728628801,1.62,0.30025817555938,0,0.124856569133678
10037,3,0,0,0,0,0,0,9.90971810228676,10.2899219790111,-8.84361609218445,-3.45318460097045,0.0292401,0.724124223602485,0.213267080745342,46263,0.157515527950311,2.1,0.135612422360248,0,0.161540372670807
10038,3,0,0,0,0,0,0,10.0018385588831,10.2622206890773,-7.39828819948037,-3.29682385291571,0.0151325,0.0985181492726696,0.123668826754883,95702,0.288077219377351,2.11,0.261204513526986,0,0.176009425839489
10039,3,0,0,0,0,0,0,10.2227772977339,10.0409858814395,-8.60057480035529,-3.74256719184164,0.0232885,0.632598190604222,0.329179231915126,42278,0.118446390291756,2.42,0.0978636049849217,0,0.101115430730662
10040,3,0,0,0,0,0,1,10.6786754434323,10.7028021661685,-7.85786135935102,-3.10488218212298,0.031001,0.101658222017503,0.70923537540304,49677,0.168793182865039,2.65,0.0732427452786734,0,0.172432058959005
10044,3,0,1,0,0,0,0,9.29504909990314,9.76355305422366,-7.57309275890282,-2.83551659450225,0.0227041,0.143972804116134,0.147280411613377,104808,0.204612274898934,2.28,0.0740720323410511,0,0.203142227122381
10065,3,0,0,0,0,0,0,10.2828482185582,10.2823043664725,-7.14525133652075,-2.94537571776908,0.0146241,0.0236083073870052,0.0785574982037157,148441,0.326547370581996,1.92,0,0,0.218222876107709
10069,3,0,0,0,0,0,0,8.70814407490825,10.0182109972458,-7.35952613996681,-3.06567845644075,0.0117749,0.0376734963648381,0.0378387309980172,132500,0.301057501652346,1.87,0.0849801718440185,0,0.0993060145406477
10075,3,0,0,0,0,0,0,10.0527261880024,10.7311818198193,-7.74269646515997,-3.10302576732197,0.0204821,0.0303630647314699,0.157414186657479,145488,0.29454326198372,2.06,0,0,0.275464059606357
10128,3,0,0,0,0,1,5,10.9735460337862,10.7754946748837,-7.93330299679324,-3.20167216018672,0.012876,0.03584229390681,0.129838280941846,121829,0.299651866714685,1.94,0.0988149748760954,0,0.189724065785186
10280,3,0,0,0,0,0,1,9.15873123824295,10.1841395346526,-9.14268172350237,-3.88003511697181,0.0068476,0.0267452879856797,0.113614825734442,182760,0.326840054754133,2.08,0.060250605454354,0,0.099610403285248
10282,3,0,0,0,0,0,1,8.6628507638386,10.1475167863188,-8.62533535003594,-3.55032519721915,0.0150756,0.00985477178423236,0.0662171507607192,250001,0.253112033195021,2.52,0.119069847856155,0,0.0579183955739972
10301,3,1,1,0,1,1,1,10.4944081903,8.24556581012365,-6.85525771002438,-3.14054303981792,0.0364221,0.249826932129704,0.261900146761554,62052,0.147315371195968,2.5,0.232794284606651,0,0.17259712568881
10302,3,0,0,1,0,0,2,9.7924442537428,8.66316342283537,-7.11662617100963,-3.38696021283886,0.0377605,0.221477260029054,0.392222594703319,66096,0.123309867024249,2.94,0.421656050955414,0,0.102525421834842
10303,3,0,0,0,0,0,1,10.2129555783098,8.11795262096235,-7.04989504614326,-3.3320753185208,0.0373408,0.344646657371395,0.396492258017172,67215,0.105232259484846,3.3,0.269219197182065,0,0.0951419975049534
10304,3,0,0,0,1,0,1,10.5970846318764,8.29093689264965,-7.27549117028029,-3.15835944420375,0.0391053,0.297890949072917,0.241216452596332,54199,0.122269978509671,2.74,0.150144934779349,0,0.14915787895447
10305,3,0,1,0,0,0,1,10.6429933720741,8.24400832965403,-7.08210866612691,-3.51490261785555,0.0351175,0.0753496586949258,0.162824001145639,79742,0.1534440784763,2.88,0.268872022530908,0,0.156928731681703
10306,3,0,0,1,1,0,2,10.8838229336132,7.92086305636736,-6.96242268032444,-3.36232480602478,0.0319088,0.0346671168889639,0.157596563303131,80834,0.132590466542856,2.64,0.330904008854372,0,0.181533382107416
10307,3,0,0,0,0,0,0,9.60649561075857,7.98076475217194,-7.12504102081219,-3.53688652913762,0.0300426,0.00423928403203015,0.100531592759572,85103,0.167081623040172,2.82,0.381448085593163,0,0.146625395330059
10308,3,0,0,0,1,0,1,10.291094142343,8.6597949388022,-6.97080158069977,-3.4829422872529,0.0261227,0.0119108215412807,0.0870066849910075,103027,0.159286029386813,2.79,0.223360141165292,0,0.18341307814992
10309,3,0,0,2,0,1,0,10.430137311649,7.57354061917537,-6.49042747833146,-3.58678867823374,0.0298729,0.00705743392883508,0.0973866824154732,109457,0.162173335301934,2.94,0.548070279049166,0,0.152281116196663
10310,3,0,0,1,1,2,0,10.0691291015789,8.53222940938858,-7.6642683351639,-3.39403608506655,0.0345114,0.215989492861077,0.313307630385968,76075,0.132567893911791,2.77,0.227530398678134,0,0.135703088590433
10312,3,0,0,0,1,1,1,11.0237471712184,8.03363566462037,-7.30584763276089,-3.55040877984933,0.0288603,0.00913346272405526,0.11353220361098,97407,0.145923376771647,2.88,0.276182864971539,0,0.180777322916837
10314,3,0,3,2,1,1,1,11.3905431186814,7.81697404413417,-7.10450035644182,-3.19641985804765,0.0335157,0.0377708208541947,0.154880708852748,91505,0.14807698827997,2.87,0.498497982617737,0,0.175540511522248
10451,3,0,0,0,0,1,3,10.7755755817305,9.80916718625198,-7.58759144548241,-3.62443718760869,0.0392255,0.399744972615912,0.610706969354906,30349,0.0889251222877211,2.45,0.285292027258665,0,0.127764538651281
10452,3,0,0,1,0,0,1,11.2176278007064,10.2814764040046,-7.35685884412013,-3.69491362314853,0.0397009,0.330668672999154,0.703967432924454,29579,0.0685467076890005,2.82,0.101291128696377,0,0.0878666147169862
10453,3,1,0,2,2,0,1,11.2902817886977,10.4263746295591,-7.19557069365693,-3.69855410297088,0.0371389,0.343090954522739,0.706109445277361,29136,0.0611069465267366,2.88,0.0941091954022989,0,0.0855322338830585
10454,3,0,0,0,0,0,1,10.4966762667272,9.50353487017859,-7.70759719821305,-3.6451688356878,0.0349196,0.341179720955933,0.697278629644979,21447,0.0435419256803426,2.7,0.128810609200166,0,0.0831054012985219
10455,3,0,0,0,0,0,1,10.6118927354851,9.99967473873587,-7.27563562676303,-3.6609569413204,0.0369029,0.313898805859904,0.740588452542164,28585,0.0558660593376831,2.82,0.182464606672412,0,0.0939061922934876
10456,3,0,1,0,0,0,3,11.4076871640661,10.437746856018,-7.85889628829204,-3.74666959686435,0.0322987,0.477041694903956,0.608903356256458,27917,0.0610147648620724,2.92,0.0955460999211208,0,0.0932330492939752
10457,3,0,0,0,2,2,0,11.1762632102967,10.1651227682545,-7.42392850907472,-3.71640688099619,0.0353763,0.471245536651964,0.703605685080165,29767,0.0561786739480501,2.88,0.116327102149408,0,0.0996429321571099
10458,3,0,0,2,0,1,5,11.3163021234654,10.3557078487001,-7.28041443536512,-3.61101881773497,0.0312423,0.198283627510651,0.738624467437614,35423,0.0567620206938527,2.98,0.151933049300061,0,0.0870359099208764
10459,3,0,0,0,0,2,3,10.7759935720393,10.0265000850872,-7.59830583369482,-3.54646711410417,0.0370565,0.333444774123449,0.701429228133228,29284,0.0704375444021898,2.84,0.131503614860629,0,0.103681725103431
10460,3,0,0,0,1,0,1,10.9707983547035,9.74494332224506,-7.93861546559943,-3.75405391074896,0.0337837,0.350965589585734,0.703582053619026,27545,0.061202730821482,2.8,0.122819899915737,0,0.116558614641193
10461,3,1,0,0,0,1,0,10.789875623056,8.96288608502204,-7.27520231990278,-3.52087320751624,0.0425069,0.09646176355431,0.493189358501453,58305,0.129391884930039,2.57,0.219739526449193,0,0.172440084901189
10462,3,0,0,0,1,0,1,11.2298328448523,9.88616210019925,-7.46829649499406,-3.67249442486461,0.0355038,0.288486296370031,0.461862101002057,54278,0.118322383701639,2.55,0.134882208507532,0,0.130174530493065
10463,3,0,0,1,0,0,1,11.1372424351465,9.81671187885111,-7.86019145749265,-3.22007404244425,0.0341793,0.168501208468012,0.519612125447716,58408,0.14709822078565,2.39,0.126331498791532,0,0.212166215311144
10464,3,0,0,0,0,0,0,8.41582469702795,6.21078330629351,-11.5129254649702,-3.64446838802337,0.0324357,0.000221336874723329,0.421425409473218,96366,0.165338645418327,2.44,0.3,0,0.214254094732182
10465,3,0,0,0,0,0,3,10.6394307778963,8.45531080312411,-7.06090645847631,-3.31871273487341,0.0399562,0.139165009940358,0.481951663512899,75617,0.104768976502431,2.64,0.151241945914872,0,0.182591199789217
10466,3,0,0,0,0,0,0,11.2149236601116,9.56107429896273,-8.13023155487263,-3.41304933946228,0.0378768,0.72276707530648,0.237141317526606,58393,0.102357537383807,3.07,0.0773891957429611,0,0.13499932641789
10467,3,0,1,0,1,4,1,11.5045605766386,9.70685846659653,-7.40615838274957,-3.40383285146384,0.0393108,0.362570209848034,0.531779725110168,39372,0.0888501215121966,2.68,0.110620468502627,0,0.11494751278147
10468,3,0,1,0,0,0,1,11.2561346399938,10.2319395507724,-7.31077338344725,-3.70352619586077,0.0425131,0.257507788967461,0.783330963246416,37804,0.0679870205421897,2.94,0.0914844931676858,0,0.102387754838209
10469,3,0,0,0,0,0,0,11.1534179416351,9.29482882789821,-7.79182086356156,-3.12110957277115,0.046518,0.586458840720896,0.300421191369875,65399,0.117059683103636,3.13,0.103446892639179,0,0.182057820692817
10470,3,0,0,0,0,1,0,9.65162297294974,8.34601006512461,-7.53586406336286,-3.43731483491117,0.0342188,0.432430694024571,0.190261786839905,61266,0.147488261400913,2.51,0.0717180163375571,0,0.168585579211423
10471,3,0,0,0,0,0,0,9.86146692327352,7.96127555990315,-7.88432694174122,-2.89978774953396,0.0427473,0.130833811336497,0.283360275329822,88722,0.20446368045054,2.17,0.111216561505971,0,0.31031965375189
10472,3,0,0,0,1,2,0,11.1131342299579,10.112194676398,-8.03600237277994,-3.86432867956548,0.0343929,0.277645198818721,0.635146019151031,33498,0.0659696327894281,3.07,0.105112907556006,0,0.113340094860245
10473,3,0,0,0,0,1,1,10.9897235701362,9.25884638091558,-7.07510940865431,-3.648275083272,0.0388932,0.397016637980493,0.616145253282036,41508,0.082413688366913,2.8,0.109753298909925,0,0.150349296345044
10474,3,0,0,0,0,0,0,9.31334812205041,7.93435585645633,-8.29205163743936,-3.96567697876378,0.0285582,0.461434370771313,0.684979702300406,22965,0.0648624267027515,3.06,0.231583220568336,0,0.0939106901217862
10475,3,0,0,0,0,0,2,10.6301662163049,9.13432083198122,-8.4655499582644,-3.34296337980777,0.0453234,0.66596557392902,0.300357799052316,51951,0.128299970989266,2.19,0.234677497340683,0,0.262909776617348
11004,3,0,0,0,0,0,0,10.9602182577401,8.23094467438625,-6.95915384206814,-2.6840387960908,0.0353044,0.0268861120283634,0.133717999965241,93364.3333333333,0.207389770416587,2.42,0.041192930012687,0,0.228575401032343
11101,3,0,0,0,2,0,0,10.3329946551245,8.41992563497025,-7.51840123803034,-3.33796346114603,0.0219896,0.152391799544419,0.257403189066059,75581,0.225479986983404,2.21,0.488669053042629,0,0.0854864952814839
11102,3,0,0,1,0,0,3,10.2900076654765,9.55181016238807,-7.74546591073343,-3.14649702544373,0.0268266,0.0926045453001325,0.275435676189829,71382,0.261745422427557,2.27,0.13451778374155,0,0.132350443319632
11103,3,0,0,0,1,3,2,10.4883811476558,9.87770457807613,-7.28332183674444,-3.43933548105325,0.0212094,0.0259638956986851,0.241948963672833,76234,0.276716068642746,2.31,0.167935145977268,0,0.11285379986628
11104,3,0,0,0,0,0,0,10.1304637498705,10.1204213440485,-7.6589553909907,-3.39286023247525,0.0229586,0.0206407395600893,0.286738922537456,67751,0.239161619381575,2.17,0.136722983742429,0,0.13946445648709
11105,3,1,0,0,2,0,2,10.5173479896096,9.07591839879615,-7.50087614547496,-3.35291591828761,0.0166345,0.0251684663473248,0.206841492787746,79883,0.250845714595004,2.43,0.15855051284133,0,0.136613352818598
11106,3,0,0,1,0,0,1,10.5309755842898,9.73356929439735,-7.35216913722888,-3.46800086589316,0.0226565,0.0777404025842277,0.266565219712745,68530,0.253457205403385,2.21,0.168289817929414,0,0.142960115329169
11109,3,0,0,0,0,0,0,8.69634305704456,10.960457718276,-6.86738138484386,-3.31206350876145,0.012147,0.00919578665774954,0.0642033104831968,160625,0.340578498578833,2.06,0.0860391238923257,0,0.040461461294098
11201,3,0,0,2,0,0,1,10.9817610702087,9.67875402899496,-7.99513093572426,-3.01705193095869,0.0143031,0.142315280990611,0.123554225064635,129248,0.292896992788134,2.06,0.268402163559668,0,0.126071574363859
11203,3,0,0,0,0,0,0,11.2146541909642,9.49958140051305,-7.8703517637328,-3.52650213464239,0.0326129,0.912262498315591,0.0658267079908368,54457,0.120657593316265,2.62,0.149301980865113,0,0.187211966042312
11204,3,0,0,0,0,0,2,11.2420873990433,9.82736205589812,-6.99005052170897,-3.77283079053426,0.0349473,0.0125075386107979,0.111899205495975,53093,0.122151716181136,3.26,0.114215853370742,0,0.139077536250885
11205,3,0,0,0,0,0,0,10.7010623137053,9.80111277480929,-7.38950765526242,-3.34777510516616,0.020824,0.327049974100849,0.183388509785375,58872,0.168051708217913,2.7,0.104974889084071,0,0.0761209828164764
11206,3,0,0,0,2,3,1,11.3822243490456,10.0697856457595,-7.16561968302474,-3.45680311917516,0.023273,0.248404522040388,0.378515749646716,39753,0.127569859142089,2.82,0.104180152254182,0,0.099170351461002
11207,3,1,0,0,0,1,1,11.3915033157651,9.45745553290945,-7.6354939043117,-3.63713366211887,0.0285853,0.671081453379401,0.325305421945216,39382,0.0842648420387056,2.63,0.142133550120814,0,0.12514960594359
11208,3,0,0,1,3,0,4,11.5190566309005,9.32723305720564,-7.19091426270633,-3.73388100415384,0.0302725,0.541281121105203,0.408577249913035,42403,0.0639367887491925,3.02,0.102767976941808,0,0.0963275853500969
11209,3,0,0,0,0,2,3,11.1181628799952,9.37793024119404,-7.09468744833377,-3.4595121108359,0.0214917,0.0319066840793067,0.171791523210258,77917,0.21852368514781,2.3,0.215484387985278,0,0.177030155526534
11210,3,0,0,0,0,1,0,11.071579260974,9.62457063499695,-6.96549032963338,-3.61335648354283,0.035319,0.589859601660525,0.0667008722421755,69385,0.138268264999922,2.94,0.12199107545439,0,0.145638011723184
11211,3,0,0,0,1,1,0,11.5365345639424,9.75268009035904,-7.02969694978738,-3.09477721892094,0.0267933,0.0650753498911016,0.243004619636875,81228,0.227065407416812,2.53,0.0649239664417076,0,0.0936721718153317
11212,3,0,0,0,0,1,2,11.1472674365304,9.76517589489646,-7.8101431056873,-3.52429426081028,0.0300945,0.87000893706576,0.209271484994378,26521,0.0805633234352928,2.18,0.167663678034999,0,0.155259895638135
11213,3,0,0,0,2,0,0,11.0961213121921,10.0573620056309,-7.49240686338878,-3.66685185292858,0.0271357,0.66338466206478,0.120670560570432,44831,0.124994310854889,2.58,0.0998953197299552,0,0.126708639915042
11214,3,0,0,0,1,1,2,11.4255140079593,9.69230957445244,-7.05637130331092,-3.53920161970505,0.0212145,0.0199497981010586,0.180934191858562,56911,0.149088726399651,2.88,0.243308959947615,0,0.163570882898614
11215,3,0,0,0,2,1,0,11.1478006353758,9.41767705954362,-8.01550922556753,-3.35398846700905,0.0106859,0.0462894930198384,0.150984714238377,132091,0.272564867240063,2.44,0.145034648686808,0,0.110530031263056
11216,3,0,0,0,0,0,0,10.953137162155,10.0682326652609,-8.27267961436583,-3.40202372298813,0.0175649,0.546111704268986,0.113437067894212,67795,0.232405089878004,2.3,0.110526315789474,0,0.115064848686398
11217,3,0,0,0,0,0,3,10.6224730306022,9.95755404293718,-8.05314475920918,-3.27992975757537,0.0176165,0.207250225351426,0.17112091017614,119375,0.27088459570736,2.27,0.219458182083953,0,0.0996905985821132
11218,3,0,0,0,0,0,0,11.1801762891491,9.8720429488531,-7.15135667219874,-3.47023239689428,0.028934,0.0796568798382035,0.173582537136481,73470,0.163302880256643,2.89,0.0994378966455123,0,0.12171002161936
11219,3,0,0,0,0,0,0,11.3881895640687,10.0431032094621,-6.98961630546246,-3.56384808454754,0.0421169,0.0120308588130006,0.13402739229436,40683,0.0704858790343593,3.64,0.0910844765670137,0,0.124556772739116
11220,3,0,0,0,2,1,1,11.4391820417451,9.90463191313111,-7.43200392308027,-3.86142495266505,0.0226132,0.028172804685061,0.414582682929455,50191,0.0931414238193151,3.36,0.155110828820876,0,0.116405249162997
11221,3,0,0,0,2,1,0,11.3158029118441,10.0396577360027,-7.54641427425801,-3.52732879323696,0.020383,0.476366780742671,0.344127927510991,56900,0.154319258546566,2.61,0.0722783129742172,0,0.110000121789329
11222,3,0,0,0,0,1,0,10.5089776931655,9.13585849458354,-7.45024358325697,-3.13014862907126,0.0162776,0.0360232513713397,0.154763529187021,93488,0.321098163359987,2.1,0.153699205851049,0,0.105941107442076
11223,3,0,0,0,0,1,1,11.3057905883011,9.62454005029253,-6.83088683472556,-3.55549257193054,0.0340403,0.0467702451685919,0.145440454662878,54023,0.136140532162232,2.91,0.160427353581577,0,0.160472869075297
11224,3,0,0,0,0,0,1,10.7042327436941,9.3181464042092,-7.52338601711425,-3.57600087008732,0.0322881,0.227482938218391,0.193202227011494,32549,0.155756106321839,2.35,0.196686422413793,0,0.288119612068966
11225,3,0,0,0,1,0,2,10.9453883862868,10.1171645701055,-7.49402309791499,-3.47148358914766,0.024116,0.610897481126085,0.0938580399350878,59820,0.1799019261977,2.35,0.104030551047767,0,0.136333168701051
11226,3,0,0,0,2,1,1,11.5000124496985,10.2941922528535,-8.08476163507826,-3.46453662222424,0.0278773,0.685606329203683,0.16540210905923,58257,0.134394278594366,2.65,0.13061580072328,0,0.12180272901324
11228,3,0,0,0,1,0,0,10.6958916596934,9.35901577258825,-7.31287044832601,-3.54161528913538,0.0192073,0.012948793407887,0.124734006429121,72902,0.162878616380676,2.92,0.12023588536243,0,0.182460270747499
11229,3,1,0,2,1,1,0,11.3248715093279,9.60009104791501,-7.23862324888352,-3.66208563596878,0.0270676,0.0615518302617763,0.111324329869534,64631,0.159431309364326,2.69,0.176541511278468,0,0.182048589738948
11230,3,0,0,0,0,0,0,11.3557920077488,9.79449195228273,-6.69466206352143,-3.53111018642282,0.0392961,0.0750418329257305,0.102949952608853,53070,0.146643419651529,2.83,0.135032003650874,0,0.158777893492786
11231,3,0,0,0,0,0,0,10.540011470155,9.23619830824728,-7.96388295604409,-3.43539759862353,0.0138054,0.153341446637388,0.16662257262289,99643,0.218397798825335,2.41,0.138158103603365,0,0.106989787819461
11232,3,0,0,0,1,0,1,10.1047126397493,8.90373150601054,-7.26228965842176,-3.49380621339482,0.0250316,0.0777250797285142,0.539496279336005,61200,0.145351214326601,2.79,0.345747812576662,0,0.0962057404530215
11233,3,0,0,0,0,0,0,11.2618067318255,10.0116096237649,-7.81508626948482,-3.69703260087032,0.0205589,0.786188988726492,0.155733806383608,44905,0.119663722957078,2.54,0.0892625300476907,0,0.106603421901714
11234,3,0,0,0,0,0,0,11.4446573307977,8.47179207599507,-7.4262771093826,-3.56143655882997,0.0288871,0.453399856532585,0.111101594201347,85807,0.148049806747251,2.94,0.242095909037376,0,0.17702165929701
11235,3,0,0,0,1,1,1,11.2572328951707,9.49656788670436,-6.9765695949825,-3.51939662892257,0.0338118,0.0221209225444872,0.0779849686200573,54646,0.218846044577598,2.39,0.343290115963739,0,0.239908055476639
11236,3,0,1,0,0,1,2,11.5059814107358,9.27474335095134,-7.84603602874791,-3.51604610163673,0.0325896,0.873101864905144,0.0777580859548073,70793,0.128710677891006,2.94,0.126230515164941,0,0.139968582591533
11237,3,0,0,0,0,0,1,10.7650897590595,9.83387967624775,-7.01779338419107,-3.5666724409151,0.0259371,0.142736432962251,0.655991888295063,53303,0.166437820824268,2.78,0.136458311328925,0,0.070385939711443
11238,3,0,0,1,0,2,2,10.896628208262,9.84454095111438,-8.05503273963153,-3.15509853089052,0.0184132,0.348742452865133,0.111493869689225,91846,0.28249435122421,2.15,0.0981497944216024,0,0.132866614809053
11239,3,0,0,0,0,1,0,9.44825430219384,9.05758748399197,-7.39502714979439,-3.43416281990463,0.0462285,0.590887592621788,0.184770613274476,29172,0.0980608544852593,1.89,0.91784644489989,0,0.329970045719691
11354,3,0,0,0,0,0,0,10.8570933367911,9.13207017985301,-8.00496854673654,-3.47286203346326,0.0285429,0.033005144409549,0.154139611953527,40786,0.107473844434597,2.6,0.37008150131982,0,0.218993853682973
11355,3,0,0,0,1,0,1,11.2964098999462,9.79372881088735,-7.84144652553646,-3.82177561996628,0.0209758,0.0337629762082154,0.1555406546466,42507,0.0968310733621418,2.9,0.139054040629812,0,0.184150399841057
11356,3,0,0,0,0,0,0,10.0629668670814,8.65935556346095,-7.39600434856922,-3.80268441282111,0.030113,0.0239150822747037,0.402847642595277,61859,0.097450763065905,3.13,0.372052178361327,0,0.134410435672265
11357,3,0,0,0,1,1,1,10.5760748191307,8.59309819871256,-7.09818965588664,-3.50178596777458,0.0242284,0.00622671362221201,0.157683866687082,85818,0.175215638238146,2.71,0.153424692492217,0,0.232404430153626
11358,3,0,0,0,0,1,0,10.5034223513739,8.88424125825361,-7.92690964631553,-3.79122673634508,0.0189592,0.00834248079034029,0.162102085620198,68848,0.142974753018661,2.8,0.199294731064764,0,0.197832052689352
11360,3,0,0,0,0,0,0,9.84845041660622,8.38340171586414,-7.90878723931138,-3.57418384632843,0.0195323,0.0115695493686935,0.106080617042633,83063,0.230070262560093,2.22,0.19977283533203,0,0.281895504252734
11361,3,0,1,0,0,0,0,10.1939532471145,8.67795606299856,-7.2355651425247,-3.58285955589658,0.0205152,0.0442391832766164,0.127145581691036,87892,0.190307019184025,2.7,0.288216596237987,0,0.200254291163382
11362,3,0,0,0,0,0,0,9.8027828484145,7.92811815703489,-8.70533163353176,-3.84275817092649,0.0202191,0.0343397478433975,0.107332448573324,93333,0.207697412076974,2.59,0.204821942048219,0,0.26598097765981
11363,3,0,0,0,0,0,0,8.86742743852498,8.05667679398624,-8.81492559972152,-3.57867707919801,0.0169257,0.0194448358461322,0.126955051430182,101019,0.236719740735522,2.53,0.063068902353107,0,0.222065661547133
11364,3,0,0,1,0,1,1,10.4951278935918,8.64087558796316,-7.91753285394976,-3.75275259666494,0.0158596,0.0382965771050666,0.115387808185063,82028,0.188273056808434,2.68,0.100874401615983,0,0.186474445889482
11365,3,0,0,0,0,0,0,10.7071469558935,8.84054071606195,-7.97982301242813,-3.75236466351247,0.0238047,0.095469400546179,0.204682813269463,67642,0.163988001969826,2.84,0.158436674575816,0,0.163137395353002
11366,3,0,0,0,0,0,0,9.55852941226462,8.51647865678163,-6.56586915251684,-3.67269119391741,0.0330093,0.0593010942463819,0.113025061771973,84301,0.188069184609954,3.12,0.204299329332863,0,0.17162019061066
11367,3,0,0,0,0,5,0,10.600651654454,8.78222769692279,-7.11687265856325,-3.49052708024745,0.0329186,0.0747242349543089,0.17472174497647,63546,0.157466198550833,2.8,0.10654615173925,0,0.168347401708125
11368,3,0,1,1,1,1,0,11.6206132703871,9.70123675971353,-7.33485268721742,-3.71988726566259,0.0474224,0.0930771302864326,0.769875190805423,54211,0.0625931579419951,3.89,0.111376492771842,0,0.0913890634820867
11369,3,0,0,0,1,1,2,10.3239397904525,8.64351382489741,-7.33209744285999,-3.43561803356429,0.0531407,0.177223918825731,0.630643943125472,54184,0.0873805536400355,3.15,0.0955275342330805,0,0.166453222999376
11370,3,0,0,0,0,0,0,10.1113956312076,8.80729635496401,-6.86997791464811,-3.7318746416418,0.0468888,0.1840224189749,0.490130777353586,63706,0.128462350743238,3.14,0.123767362521322,0,0.165258711721225
11372,3,0,0,1,1,0,3,11.0437854626913,10.396685361999,-7.08163258899343,-3.31447854745899,0.0484158,0.0276561051251719,0.57738913578668,60659,0.132237746586949,2.63,0.26770470313649,0,0.154538478754356
11373,3,0,0,1,0,1,2,11.4507734272478,10.0755372329048,-7.17733551606994,-3.49307256781799,0.0403794,0.0201651520633367,0.41896694830485,54584,0.141443377955605,3.1,0.19888373379871,0,0.135260816821674
11374,3,0,0,0,0,1,1,10.6797343022656,9.79599444843073,-7.29872594093985,-3.53499166598253,0.0329277,0.0424469700455528,0.171283301891133,66795,0.237449960888971,2.22,0.280506602862007,0,0.199489255970184
11375,3,0,1,0,0,0,0,11.1926237774315,9.55768148441888,-7.56322139257439,-3.40311421761893,0.0253414,0.0271513782320609,0.151075172537297,84713,0.249156254735305,2.23,0.146981113881504,0,0.202002947942639
11377,3,0,0,0,3,1,1,11.3327096894618,9.4462928292072,-7.11958803915048,-3.45569686301003,0.0315057,0.030224287202577,0.376713887125939,58948,0.158162593253422,2.67,0.142456501694428,0,0.164185896130956
11378,3,0,0,0,1,1,0,10.5531529544841,8.66387453446213,-6.88442945367864,-3.49405966002344,0.0235715,0.018356049924278,0.331714449840723,77710,0.127239020314377,3.02,0.139787978484516,0,0.129484568384772
11379,3,0,0,0,0,0,3,10.5356897474686,8.85431059426309,-7.37328891355642,-3.32720741647098,0.0263672,0.0111598246313272,0.205048492095124,83883,0.157858376511226,2.81,0.190261724458616,0,0.166467384083964
11385,3,1,0,1,0,0,4,11.5864825711394,9.35035763110195,-6.98409651223886,-3.67598297237892,0.0254017,0.0262373064023116,0.451162747484508,75340,0.128705880166863,3.03,0.158587050439921,0,0.104298867447716
